,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-5.0,1.3358667361229221e+17,5.681383867594528,170216.69029893272,634683.8377512506,134878.63213102735,0.00014238612096163458,797.3711637498345,1809.8446051606443,9.423042346412558e-08
1,-10.0,4.242047913185093e+16,5.681383705990635,170667.85102186803,634941.6375181521,135173.2510362198,0.00012533752136886604,703.5290328252595,1591.8013852380682,8.260168282703262e-08
2,-15.0,1.3240592199404264e+16,5.681383547667265,169261.69856895303,633573.5634161084,134197.31834655197,0.00013291299485535164,743.40612758114,1695.0769457803108,8.876680190894604e-08
3,-20.0,4188630478365453.0,5.681383775798982,169302.34371093198,635158.0355584275,134294.26955239038,0.0001967908914752013,1103.1697668225097,2520.970498030074,1.3160892375907451e-07
4,-25.0,1311577489359527.8,5.681384518930495,168250.0129694252,632464.1913921748,133518.99964617097,0.00036025100444647467,2009.0011899702076,4593.834058294422,2.427476273325624e-07
5,-30.0,415520874792481.3,5.681385404949287,168445.9231840226,633264.1908995576,133688.5755341008,0.00029051595410007876,1620.0168014134688,3708.9799942644313,1.9549253416073498e-07
6,-35.0,129742298053587.27,5.681385422894554,167100.0011255378,636677.6668900535,132945.54608537935,0.00048435893517838314,2722.0844148890756,6320.475824403693,3.3159386170211747e-07
7,-40.0,40862390766733.08,5.681385662428149,166673.45666713713,634375.3455735105,132657.98103732386,0.00022888745153792225,1280.0544613095408,2988.158909747959,1.5751454007784105e-07
8,-45.0,12504832113095.627,5.6813855364010015,163264.6446423992,631993.2049720198,130476.85658533672,0.00039495617614030765,2194.0674609290436,5244.145348640974,2.8093911730309173e-07
9,-50.0,3751818530625.989,5.681385374037541,157973.73516377617,626814.8779694899,126803.18774356808,0.0005363578456594707,2960.7163561211783,7300.920223815949,4.0463943928870094e-07
10,-55.0,1152172388383.378,5.681385216778378,155114.90504025907,632453.0379788841,125223.88537612953,0.0005923651564982333,3257.2626233763294,8345.72866633255,4.629589032134618e-07
11,-60.0,349660567284.12036,5.681384580159647,151203.559416984,632102.8374980255,122558.30222899596,0.0008144630358359633,4313.126585404039,11232.07116876496,6.461193233775475e-07
12,-65.0,102534771616.16441,5.681384011926852,144331.02237449377,624955.633952229,117764.94242319853,0.0011264873160348602,5863.456304823281,15989.779457251076,9.629634529773057e-07
13,-70.0,30835591703.66344,5.681383473055802,139961.03900220714,629194.2164399124,114925.28280502639,0.0012695088495964998,6587.666387289675,18824.602601914085,1.1523392240420094e-06
14,-75.0,9672551737.286802,5.681384002988644,139272.4928850596,634345.8885472601,114747.56505945823,0.0016688260648994526,8824.89690661541,25560.14826918661,1.5386098768388479e-06
15,-80.0,2593818659.379445,5.681384676656107,126063.23811077506,596879.3450066216,104583.183742085,0.0022628021080015833,11074.675013456043,33457.124425479444,2.348991510636722e-06
16,-85.0,822499782.3183832,5.681383647239374,126271.52986120059,633079.8425857519,105749.73507075466,0.0034740700614397657,17495.632658358038,55481.76506531518,3.689848373511495e-06
17,-90.0,268450973.8039329,5.6813833982447735,128691.18481961242,597153.1491822221,106283.96989217946,0.0033552596572330256,16311.744759628898,46520.15378202265,3.2566804133438154e-06
