,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-25.0,2.4759300451106344e+16,4.883608121250009,2094048.789713741,684235.6567131475,555234.6061671538,0.00161550475187309,131042.985044976,6145.660325834877,6.000756425095233e-08
1,-30.0,5849298948136777.0,4.883607641629606,1278955.2276713678,706229.5653395725,484840.0714854996,0.0013473374220665372,49711.87684815889,6133.965226318338,6.686961917523604e-08
2,-35.0,1405518831138481.0,4.883607537002967,899216.0998616216,702067.2880871096,417742.20037745056,0.0010987932760121377,25132.432631797274,5748.646329158102,7.311900152018325e-08
3,-40.0,400120998830122.44,4.883607983213441,799398.7791238994,704862.7115551541,396300.1102633977,0.0007304623023083609,14112.882811886608,4017.981766541954,5.371268496645598e-08
4,-45.0,106578336764766.47,4.883607949916582,669373.9311294549,707819.5759020194,362268.8653109744,0.0005650129505385801,8935.110626030364,3421.2101721271174,4.9991784045744225e-08
5,-50.0,29194267534301.207,4.883607487580791,583444.0953235177,703407.3646160347,334519.3573382761,0.0005320229157338252,7282.417708261986,3443.467060591094,5.492291421660411e-08
6,-55.0,8129503678922.576,4.8836078883481875,520170.85343684396,704891.9438744729,313457.7191810702,0.00044826527249348464,5422.502310418058,3099.8944413670106,5.27437613584425e-08
7,-60.0,2141825979170.5425,4.883608099026136,445266.5630283181,706038.3699848716,284774.0289115015,0.0004611085940042821,4842.614241455332,3531.9206289355643,6.582025324775032e-08
8,-65.0,564066977534.1448,4.883608348890674,384472.61567727104,706789.6813534496,258798.05754847356,0.00042111851275239106,3865.0593123349245,3511.4723458918743,7.239645150036722e-08
9,-70.0,138810437311.56604,4.883608439825184,318101.58342505293,697162.6282510792,226044.33899143484,0.0005275190733455231,4184.810211784439,4913.595802028896,1.1758847229259572e-07
10,-75.0,35399752033.828445,4.883608782209088,272733.9113111206,699194.8583982888,202561.4537022149,0.0006604060476085013,4731.282139010029,6953.626646621269,1.8433487536384519e-07
11,-80.0,9083688967.550602,4.883609071839638,236335.8167781814,706348.0638059519,182292.16732363965,0.000708307199420591,4598.687379930459,8360.307605410111,2.448566496227045e-07
12,-85.0,2403086129.414795,4.883609049044913,209973.62460507904,682680.2565801857,165168.47003589236,0.0009501593215448142,5762.797392045177,11740.919588970952,3.9066369872386986e-07
13,-90.0,682970876.1879951,4.883609075490512,195933.1779916829,694070.2168271287,156621.26283532885,0.0012330307376911711,7206.857905912446,16289.391104360111,5.661923703215166e-07
14,-95.0,210496873.1889464,4.883608590152192,192728.28955642885,688236.7865877606,154929.91057312227,0.001307926059160811,7561.9406718176615,17544.054255207302,6.179211435863863e-07
15,-97.0,115948436.2832837,4.88360904071152,176806.26410360262,640297.2075546387,141797.58963813074,0.002065848232473673,11533.32815792362,26466.013552838936,1.1000546127348798e-06
16,-99.0,76103398.24555759,4.883608758115187,181263.08610359585,659585.2299609802,145724.55719744318,0.001994280052714956,11628.834286513535,26729.54178845801,1.052949802016201e-06
17,-101.0,49807036.688678816,4.883608940607836,185516.08059638043,669894.4107223791,148863.77428168655,0.0023568811395879145,13903.394982243684,31458.326597017352,1.193975068147779e-06
18,-103.0,29515720.627219737,4.883607939374128,178296.5395454435,644022.4406618832,143882.48604129857,0.0024940070396608305,14172.890440295421,32984.087631672155,8.580493027210423e-07
