,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,0.0,1.0334564783857231e+18,7.196019802697504,509659.2703122888,242863.45591284506,264448.9567920079,0.0028340161674915926,24230.021312988247,5480.224910104764,3.3612770433677497e-07
1,-5.0,3.5504872946768096e+17,7.196022066562124,582990.3580957523,239275.76417458744,282691.06377887476,0.0019724738235681175,19498.427896772046,3536.445267195755,2.039372004603024e-07
2,-10.0,1.2544378318860854e+17,7.19602332783881,713938.7298033774,239218.9262513631,310539.5253355058,0.0022771456071781376,28889.076847672695,3699.0320669497596,1.9487379976368402e-07
3,-15.0,4.304540388752725e+16,7.19602448628403,847580.48766721,235176.30912737924,335037.3167112031,0.002215524251852294,35113.792029462405,3340.6983754112734,1.6294880378353582e-07
4,-20.0,1.4518411811698086e+16,7.196025061144454,988307.9372718999,235363.7153427714,357072.29884927423,0.0011333655567736921,21704.88144349924,1618.0350612836774,7.354985420704452e-08
5,-25.0,4681400495677376.0,7.196025299749785,1039357.8348331585,234903.3111429048,363633.1020033601,0.00045164990470629245,9313.175199950696,642.9246043197927,2.854719927114502e-08
6,-30.0,1480420341349180.5,7.19602542573339,1039416.2565643805,236897.48167683615,366224.6637078789,0.0009075098444773935,18708.017543836846,1304.238141287642,5.696539773225595e-08
7,-35.0,461981758774596.0,7.196025500229641,1004140.182136617,236474.99155248026,362851.95058234746,0.0008473482257400521,16632.02345281886,1240.775090097799,5.441177641785089e-08
8,-40.0,150826536970830.97,7.1960256606450415,1092930.776246156,236388.95524947706,372789.8275671319,0.0004628103640203882,10124.135067482479,648.9490934074856,2.786819841560373e-08
9,-45.0,46393559699154.77,7.19602586865783,1015127.3295992771,235518.24443727962,362014.09341980494,0.0006719995165571737,13430.418446981348,972.0385086884489,4.305823431138833e-08
10,-50.0,14326670546932.898,7.196026065988514,955985.6433285405,236553.7167956825,356122.2796252946,0.0007049874614217798,12719.859520896222,1034.5763078790042,4.6489364358137664e-08
11,-55.0,4396345497317.285,7.196026232698976,889500.1170399352,236354.7060046069,346528.2479113085,0.0008175998900556338,13491.715964034898,1246.421833201195,5.7333183534069576e-08
12,-60.0,1336995382672.609,7.196026075605906,814601.0430267359,236441.0506192098,332661.83232077834,0.0009674483188958875,14309.725707310368,1518.1289450272452,7.313646754880665e-08
13,-65.0,399843737396.0667,7.196026183432307,725235.8877871213,234529.85213213097,317911.45038634626,0.0012504816025134704,15819.556060819887,2051.232468616159,1.0335147937468037e-07
14,-70.0,118035357679.92488,7.196026217228984,636448.4102796515,233904.10785398967,298192.60737010563,0.0014199457558025275,15385.263836614555,2462.359849107859,1.3301858281522527e-07
15,-75.0,35058779499.37926,7.1960262111114135,570683.1331556994,233245.95174791155,282139.938782667,0.0018511356359565093,17529.171301877708,3323.475860095641,1.9123699157574947e-07
16,-80.0,10349040965.183643,7.196026068271418,510766.54598483344,238702.23530148377,268454.66531946737,0.0020739287094535042,17213.351732862706,4002.962327251211,2.3980213015306617e-07
17,-85.0,3048329516.1645966,7.196026340155382,459260.0851540738,239586.0520332417,251417.5997623955,0.0028857525810747084,22074.1951331342,5943.166791908967,3.793933647244785e-07
18,-90.0,921227727.9843471,7.196026125368732,430703.73333046754,237843.81742075173,239322.5893734913,0.0036884299806928685,26950.398562010378,7650.524647880811,5.261646558452071e-07
