,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-5.0,4.7283844789601875e+17,6.073534864533543,1022346.4762507419,151319.33987678483,140481.52535857967,0.0002848584476578489,17964.59417180589,191.52969281026162,4.2986339821027286e-08
1,-10.0,1.512913869953826e+17,6.073535296080435,1070991.473605351,151866.79871847178,141501.43315632976,5.7306460219850595e-05,3706.545664743986,36.260460209159646,8.547019092475239e-09
2,-15.0,4.767654224592595e+16,6.073535107189189,1056152.738204335,152200.21879358482,141515.64770385125,9.145623715916476e-05,5846.332828581566,58.98721392187872,1.3638663531878592e-08
3,-20.0,1.4944423162281006e+16,6.073534796459013,1020217.8010249885,151592.95540709855,140309.78038798957,0.00012610501538142468,7993.731461942662,85.58087652953691,1.9093398861969035e-08
4,-25.0,4745153767288273.0,6.073534652162364,1036565.3519733069,152047.49163650713,141071.66151075714,0.000163646039329691,10591.473287791829,110.18722550410894,2.4548656440970262e-08
5,-30.0,1496578391940479.2,6.0735345080147685,1025888.0722191543,152016.44009621724,140992.04224596758,0.00016086942325235177,10213.381517738104,108.57162389476434,2.41727491356869e-08
6,-35.0,469872200296730.94,6.073534694004478,997952.9852888912,152401.03092463964,140885.61959053122,0.00021452170563508702,12979.109047305887,146.05797640132369,3.2391132442910475e-08
7,-40.0,149100184663593.2,6.0735353180678455,1011190.584253441,152688.69164780888,141354.38068385,0.00012615723008493383,7776.485399759957,86.19311318150721,1.8941072710276785e-08
8,-45.0,46449438373171.48,6.073535314582782,956040.0109616802,152287.27305537296,139742.2049729529,0.00011624960185861689,6532.264569559018,80.15765986029874,1.780670277895524e-08
9,-50.0,14449135526348.402,6.073535389572964,901591.1788153654,152833.04216649794,138987.98096141897,0.0001529276499650177,7672.541792094242,105.67831611723523,2.375907204310579e-08
10,-55.0,4438492892841.366,6.073535679373211,818345.1546188142,152508.5221989831,136525.04210538018,0.0001894203598610908,8080.897883007419,133.11176384985447,3.047487862062326e-08
11,-60.0,1364643269409.6208,6.0735354681726355,750249.5467466203,152795.8831217061,134728.393311209,0.0002370003475088286,8698.742160132155,169.40169763713493,3.922900937425311e-08
12,-65.0,412634499254.5615,6.073535134504625,661043.7850688929,153363.85151247724,132031.1454172342,0.0003010025829366895,8729.933809359674,217.29091254249215,5.207064646128856e-08
13,-70.0,123967674627.98218,6.073535409691718,580197.2402702734,152378.98999011665,127912.00626881141,0.0003796146071011188,8935.645741843153,280.7913844322029,6.956320053319587e-08
14,-75.0,36651208706.02291,6.0735352717093996,497854.40956168826,150567.03011165248,122729.24659609598,0.0005035530641359319,9276.77526762936,380.30889486303204,9.91509194747664e-08
15,-80.0,11042579342.720257,6.073535389598344,450515.9504628143,152765.3173230523,120894.12291525555,0.0006479072425295235,10117.517413925554,510.63978285889607,1.3333934756332155e-07
16,-85.0,3232678504.6750035,6.073535444909569,389574.5911530798,152370.7522748819,115443.26885247693,0.0008442371151845447,10646.247949183744,690.497532147041,1.8963061521048985e-07
17,-90.0,983892438.1596036,6.073535554934401,364417.4973113789,152582.2880744052,113149.30896286275,0.0010741756940959978,12364.80949700193,900.6121112602123,2.520904018865622e-07
18,-95.0,295843981.0378592,6.073535728089654,335261.3663784883,152342.40472791687,110492.80136041304,0.0012473949543719762,12727.627437298594,1078.8596149758378,3.087257489653439e-07
19,-97.0,178791047.71956897,6.073535284150523,313315.5734061492,154985.65306692675,107810.7139369748,0.0014679641147292886,13689.32048839191,1310.546681828244,3.8092284260216047e-07
20,-99.0,112085198.32738663,6.073535404931001,310242.4870429072,155778.47702032456,108376.36160314544,0.0016672931608742395,15136.060111961677,1499.1500545954623,4.3167837571189693e-07
21,-100.0,94222557.4140557,6.073535285900311,339136.69599441247,157480.85227498153,111680.64619618235,0.003115081777076473,34223.03244770464,2773.3005836182274,7.656268019573531e-07
22,-103.0,47813834.086143926,6.073534920948244,346087.18997681886,153518.86142871316,111372.2628161705,0.0033751560233425946,38752.59688328463,2910.0216481555835,8.222445231353959e-07
