7411550000.0,-7.425648,121.250404
7411552000.0,-7.453331,121.15451
7411554000.0,-7.4675355,121.12125
7411556000.0,-7.4739122,121.09757
7411558000.0,-7.4832635,121.08692
7411560000.0,-7.488382,121.06223
7411562000.0,-7.4963274,121.06315
7411564000.0,-7.515689,120.98792
7411566000.0,-7.5217075,120.972336
7411568000.0,-7.5204334,120.961174
7411570000.0,-7.5337977,120.94308
7411572000.0,-7.5449495,120.91892
7411574000.0,-7.5446277,120.89181
7411576000.0,-7.562773,120.84316
7411578000.0,-7.5647154,120.841866
7411580000.0,-7.57194,120.84307
7411582000.0,-7.573536,120.84085
7411584000.0,-7.5793705,120.80544
7411586000.0,-7.5762677,120.827156
7411588000.0,-7.5944724,120.787636
7411590000.0,-7.6099386,120.77879
7411592000.0,-7.611522,120.75011
7411594000.0,-7.6186485,120.70851
7411596000.0,-7.6172905,120.70615
7411598000.0,-7.629101,120.699486
7411600000.0,-7.6360464,120.65551
7411602000.0,-7.6444416,120.67483
7411604000.0,-7.6523676,120.60495
7411606000.0,-7.660378,120.61734
7411608000.0,-7.6679826,120.59206
7411610000.0,-7.6654077,120.593056
7411612000.0,-7.6695657,120.542496
7411614000.0,-7.6786866,120.55927
7411616000.0,-7.690449,120.53601
7411618000.0,-7.701657,120.52247
7411620000.0,-7.696172,120.52286
7411622000.0,-7.7087035,120.49675
7411624000.0,-7.704322,120.49331
7411626000.0,-7.705643,120.489075
7411628000.0,-7.7093706,120.487366
7411630000.0,-7.732741,120.42654
7411632000.0,-7.7430153,120.44332
7411634000.0,-7.7454762,120.424484
7411636000.0,-7.7425346,120.43637
7411638000.0,-7.752736,120.411385
7411640000.0,-7.767808,120.38586
7411642000.0,-7.783988,120.363396
7411644000.0,-7.7933965,120.29387
7411646000.0,-7.788049,120.34459
7411648000.0,-7.804816,120.35743
7411650000.0,-7.8009377,120.32176
7411652000.0,-7.8055797,120.324394
7411654000.0,-7.8168716,120.310844
7411656000.0,-7.825193,120.28551
7411658000.0,-7.837506,120.26282
7411660000.0,-7.830716,120.28069
7411662000.0,-7.8393946,120.28487
7411664000.0,-7.8547335,120.23142
7411666000.0,-7.8730817,120.23521
7411668000.0,-7.874208,120.20496
7411670000.0,-7.8831797,120.2129
7411672000.0,-7.8798604,120.195145
7411674000.0,-7.8921714,120.224236
7411676000.0,-7.905698,120.2117
7411678000.0,-7.909314,120.16617
7411680000.0,-7.9216247,120.1497
7411682000.0,-7.929452,120.136826
7411684000.0,-7.935144,120.15293
7411686000.0,-7.942977,120.11892
7411688000.0,-7.9378905,120.14681
7411690000.0,-7.9476686,120.132935
7411692000.0,-7.9623694,120.094696
7411694000.0,-7.958343,120.13176
7411696000.0,-7.9802794,120.06725
7411698000.0,-7.9781427,120.06706
7411700000.0,-7.9857163,120.09299
7411702000.0,-7.9899135,120.07427
7411704000.0,-8.003791,120.06195
7411706000.0,-8.01187,120.07968
7411708000.0,-8.023689,120.06134
7411710000.0,-8.033177,120.030396
7411712000.0,-8.034622,120.02522
7411714000.0,-8.040602,120.04418
7411716000.0,-8.0665045,120.03592
7411718000.0,-8.052653,120.050316
7411720000.0,-8.075476,120.04942
7411722000.0,-8.089945,120.05047
7411724000.0,-8.098621,120.01118
7411726000.0,-8.096566,119.987
7411728000.0,-8.103959,120.01473
7411730000.0,-8.115847,119.99075
7411732000.0,-8.125706,119.969925
7411734000.0,-8.143778,119.996796
7411736000.0,-8.154161,119.99305
7411738000.0,-8.159607,119.99547
7411740000.0,-8.164794,120.01325
7411742000.0,-8.189258,119.98453
7411744000.0,-8.20251,120.02908
7411746000.0,-8.196694,120.00129
7411748000.0,-8.200166,119.99929
7411750000.0,-8.222931,119.991005
7411752000.0,-8.234862,120.03067
7411754000.0,-8.232428,119.95657
7411756000.0,-8.2538185,119.971085
7411758000.0,-8.243488,119.99763
7411760000.0,-8.262001,120.036385
7411762000.0,-8.272301,120.00026
7411764000.0,-8.277927,120.0226
7411766000.0,-8.282899,120.03489
7411768000.0,-8.279613,120.03
7411770000.0,-8.298135,120.01754
7411772000.0,-8.3089485,120.01712
7411774000.0,-8.317966,120.01455
7411776000.0,-8.340665,120.06585
7411778000.0,-8.34484,120.08997
7411780000.0,-8.354151,120.08313
7411782000.0,-8.362022,120.088425
7411784000.0,-8.384144,120.11009
7411786000.0,-8.388734,120.09528
7411788000.0,-8.387097,120.06485
7411790000.0,-8.401022,120.11554
7411792000.0,-8.403915,120.140854
7411794000.0,-8.416403,120.14403
7411796000.0,-8.421573,120.13314
7411798000.0,-8.4392,120.16069
7411800000.0,-8.452185,120.18364
7411802000.0,-8.459204,120.14614
7411804000.0,-8.45453,120.19681
7411806000.0,-8.482752,120.21659
7411808000.0,-8.488315,120.212
7411810000.0,-8.502339,120.2482
7411812000.0,-8.501789,120.24592
7411814000.0,-8.534511,120.28376
7411816000.0,-8.546521,120.28019
7411818000.0,-8.547987,120.30417
7411820000.0,-8.552865,120.29973
7411822000.0,-8.564897,120.3346
7411824000.0,-8.589359,120.3738
7411826000.0,-8.592475,120.42104
7411828000.0,-8.594178,120.36198
7411830000.0,-8.606527,120.38558
7411832000.0,-8.611103,120.435356
7411834000.0,-8.63169,120.442986
7411836000.0,-8.628417,120.46741
7411838000.0,-8.656333,120.53225
7411840000.0,-8.673407,120.61274
7411842000.0,-8.678262,120.61378
7411844000.0,-8.680969,120.57591
7411846000.0,-8.698563,120.61715
7411848000.0,-8.693248,120.61141
7411850000.0,-8.704403,120.64412
7411852000.0,-8.724852,120.70708
7411854000.0,-8.727772,120.71921
7411856000.0,-8.747694,120.7496
7411858000.0,-8.752171,120.79165
7411860000.0,-8.778803,120.847916
7411862000.0,-8.791233,120.925835
7411864000.0,-8.812252,120.97164
7411866000.0,-8.837295,121.09588
7411868000.0,-8.844094,121.0618
7411870000.0,-8.849713,121.128456
7411872000.0,-8.842936,121.0777
7411874000.0,-8.840903,121.08829
7411876000.0,-8.876688,121.21178
7411878000.0,-8.886103,121.26486
7411880000.0,-8.882128,121.25723
7411882000.0,-8.901107,121.364334
7411884000.0,-8.8947315,121.28177
7411886000.0,-8.937306,121.38294
7411888000.0,-8.93265,121.40244
7411890000.0,-8.938723,121.483
7411892000.0,-8.954555,121.496796
7411894000.0,-8.957139,121.545235
7411896000.0,-8.974004,121.60652
7411898000.0,-8.982584,121.65713
7411900000.0,-8.99438,121.75538
7411902000.0,-9.021939,121.87078
7411904000.0,-9.023414,121.838524
7411906000.0,-9.035338,121.88124
7411908000.0,-9.039893,121.999695
7411910000.0,-9.054488,122.00744
7411912000.0,-9.079201,122.1018
7411914000.0,-9.096694,122.22916
7411916000.0,-9.089242,122.26102
7411918000.0,-9.10691,122.285904
7411920000.0,-9.103007,122.31776
7411922000.0,-9.122442,122.417496
7411924000.0,-9.137465,122.53812
7411926000.0,-9.148582,122.63121
7411928000.0,-9.148603,122.627014
7411930000.0,-9.165646,122.77654
7411932000.0,-9.175814,122.85211
7411934000.0,-9.18639,122.94257
7411936000.0,-9.194621,122.95863
7411938000.0,-9.210019,123.02176
7411940000.0,-9.230475,123.280106
7411942000.0,-9.237448,123.31334
7411944000.0,-9.233996,123.300705
7411946000.0,-9.229327,123.2728
7411948000.0,-9.259169,123.509056
7411950000.0,-9.259006,123.596344
7411952000.0,-9.268651,123.59185
7411954000.0,-9.296767,123.81405
7411956000.0,-9.290297,123.797646
7411958000.0,-9.3026,123.87256
7411960000.0,-9.296446,123.94866
7411962000.0,-9.310606,124.14591
7411964000.0,-9.325916,124.21808
7411966000.0,-9.332789,124.36474
7411968000.0,-9.342619,124.434555
7411970000.0,-9.351975,124.63821
7411972000.0,-9.351515,124.58612
7411974000.0,-9.351852,124.63814
7411976000.0,-9.3639,124.76847
7411978000.0,-9.377676,124.86978
7411980000.0,-9.382337,125.00552
7411982000.0,-9.389736,125.15126
7411984000.0,-9.397449,125.25819
7411986000.0,-9.40308,125.354996
7411988000.0,-9.407479,125.571045
7411990000.0,-9.410808,125.56811
7411992000.0,-9.428294,125.92724
7411994000.0,-9.42652,125.97904
7411996000.0,-9.43267,126.18244
7411998000.0,-9.432282,126.13713
7412000000.0,-9.42313,126.24023
7412002000.0,-9.427615,126.31103
7412004000.0,-9.429455,126.407364
7412006000.0,-9.434871,126.49662
7412008000.0,-9.440776,126.6259
7412010000.0,-9.452518,126.79372
7412012000.0,-9.444928,126.85242
7412014000.0,-9.457158,126.98344
7412016000.0,-9.453695,127.16219
7412018000.0,-9.452089,127.16898
7412020000.0,-9.445136,127.34675
7412022000.0,-9.458207,127.470276
7412024000.0,-9.451952,127.67028
7412026000.0,-9.447047,127.73432
7412028000.0,-9.447038,128.01978
7412030000.0,-9.448066,128.07935
7412032000.0,-9.443689,128.21724
7412034000.0,-9.448362,128.36794
7412036000.0,-9.44768,128.30148
7412038000.0,-9.448485,128.54651
7412040000.0,-9.4500675,128.52206
7412042000.0,-9.445153,128.61116
7412044000.0,-9.446021,128.85645
7412046000.0,-9.437017,128.95528
7412048000.0,-9.434089,129.0888
7412050000.0,-9.432016,129.31114
7412052000.0,-9.428481,129.3108
7412054000.0,-9.423562,129.43846
7412056000.0,-9.415156,129.51242
7412058000.0,-9.407551,129.59406
7412060000.0,-9.402475,129.80353
7412062000.0,-9.385777,130.10095
7412064000.0,-9.37536,130.42966
7412066000.0,-9.37891,130.21811
7412068000.0,-9.383967,130.23598
7412070000.0,-9.36807,130.43541
7412072000.0,-9.350536,130.69456
7412074000.0,-9.342017,130.83566
7412076000.0,-9.33367,130.96315
7412078000.0,-9.335135,131.01155
7412080000.0,-9.322819,131.15825
7412082000.0,-9.299682,131.35394
7412084000.0,-9.309126,131.33087
7412086000.0,-9.278066,131.58397
7412088000.0,-9.295487,131.51537
7412090000.0,-9.264464,131.80539
7412092000.0,-9.259014,131.86548
7412094000.0,-9.246938,132.09308
7412096000.0,-9.251885,132.00316
7412098000.0,-9.233105,132.21698
7412100000.0,-9.227173,132.21918
7412102000.0,-9.215438,132.32513
7412104000.0,-9.204589,132.38033
7412106000.0,-9.189852,132.55763
7412108000.0,-9.175347,132.61227
7412110000.0,-9.165278,132.76114
7412112000.0,-9.148059,132.83273
7412114000.0,-9.12611,133.07245
7412116000.0,-9.139544,132.98672
7412118000.0,-9.114593,133.18758
7412120000.0,-9.104262,133.22874
7412122000.0,-9.099253,133.34882
7412124000.0,-9.040362,133.7033
7412126000.0,-9.054204,133.6271
7412128000.0,-9.051004,133.66472
7412130000.0,-9.03277,133.78893
7412132000.0,-9.022585,133.80298
7412134000.0,-9.013255,133.92938
7412136000.0,-8.9908,133.96434
7412138000.0,-8.955472,134.23817
7412140000.0,-8.958403,134.22375
7412142000.0,-8.955794,134.38104
7412144000.0,-8.929437,134.41692
7412146000.0,-8.910595,134.51447
7412148000.0,-8.928888,134.42924
7412150000.0,-8.883263,134.75336
7412152000.0,-8.874455,134.80446
7412154000.0,-8.845377,134.93996
7412156000.0,-8.828988,134.94258
7412158000.0,-8.83581,134.86685
7412160000.0,-8.803207,135.11276
7412162000.0,-8.794395,135.2408
7412164000.0,-8.788777,135.19841
7412166000.0,-8.76975,135.34122
7412168000.0,-8.743066,135.34338
7412170000.0,-8.713047,135.5516
7412172000.0,-8.716401,135.54216
7412174000.0,-8.706883,135.54317
7412176000.0,-8.6824,135.69505
7412178000.0,-8.666365,135.79036
7412180000.0,-8.642969,135.88414
7412182000.0,-8.666443,135.71335
7412184000.0,-8.646666,135.7992
7412186000.0,-8.613818,135.9418
7412188000.0,-8.613815,136.06314
7412190000.0,-8.586382,136.13242
7412192000.0,-8.543949,136.25351
7412194000.0,-8.518064,136.31873
7412196000.0,-8.512918,136.34628
7412198000.0,-8.517485,136.32014
7412200000.0,-8.483695,136.46516
7412202000.0,-8.505201,136.38333
7412204000.0,-8.478674,136.4867
7412206000.0,-8.4631195,136.48007
7412208000.0,-8.415805,136.65604
7412210000.0,-8.422562,136.61584
7412212000.0,-8.394905,136.74135
7412214000.0,-8.399735,136.76651
7412216000.0,-8.355197,136.84628
7412218000.0,-8.329804,136.88005
