,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-20.0,1.62757619304832e+16,6.460255793505303,1805976.3416641678,169121.94423369472,192601.4515302567,0.0005804491174041535,76602.02320873551,414.777504272206,6.021707399384013e-08
1,-25.0,5170353051716633.0,6.460255213594772,1855283.2141201622,167283.32110724275,192226.00233581866,0.0002477619591520122,34285.74876472028,178.02997444276116,2.5664331992913958e-08
2,-30.0,1621851499573675.8,6.4602552310337575,1769536.4819437442,169190.35856524907,193290.2832932469,0.00026243940410270345,32765.947323132772,190.73008320794906,2.7075480524274553e-08
3,-35.0,504357594920208.1,6.460254823106932,1613979.515307223,167443.9711392004,189491.54674638904,0.0002453189353587953,26229.35965754022,179.24866037804168,2.6191782076523396e-08
4,-40.0,157676874426300.75,6.4602556082031235,1521893.270564932,167403.23175316412,187910.04017309617,0.00014344685605235905,13726.341762454016,105.74013277873746,1.5544448395132804e-08
5,-45.0,48765646555466.96,6.460255362893534,1368913.819006766,167806.2654526015,185509.64049843416,0.00016846083258285872,13312.365641638171,125.81846362751094,1.876675082002066e-08
6,-50.0,15094849973761.023,6.460255318393383,1247030.7747737875,168024.48327884276,183180.29314501112,0.0002153896215529998,14461.813827271806,163.4745173897827,2.46492426470013e-08
7,-55.0,4663774073157.76,6.460255219585379,1135882.7873687886,167870.70400926645,180420.85237881102,0.0002433113033442893,13887.790403057588,187.2597637216677,2.870490778406065e-08
8,-60.0,1430915678210.0032,6.460255136449552,1016476.1641464414,168516.39615895378,177853.79773576348,0.0003291794011915445,15142.996278570034,253.54199455335038,4.0031831183284794e-08
9,-65.0,437241205918.8418,6.4602553916345,906567.2764275718,168259.68447541777,174274.46758136747,0.0004472978062396094,17016.086647209828,353.0691412895685,5.670100122756594e-08
10,-70.0,134128242059.57869,6.460255202520312,826101.3196978585,168618.17820476793,170592.43449513658,0.0005669986063906767,18603.248377272626,456.51476949686185,7.482364861033375e-08
11,-75.0,40646098143.991585,6.460255287955317,733210.5763855707,167772.07633056797,165676.4883022078,0.0007850009345936512,21393.238795122714,647.360639888182,1.0960438157070485e-07
12,-80.0,12368853771.336988,6.46025551052855,664436.3600583856,168752.5258431221,162235.56564322484,0.0009358968207194684,21726.105142799905,792.2402683304972,1.3660185249619872e-07
13,-85.0,3727176827.8336663,6.460256108876106,593076.629508892,169343.222830143,157872.00531710798,0.0011363303007483733,22079.706832461758,993.8818750253122,1.7569185839505508e-07
14,-90.0,1122445237.2980142,6.460255699232838,533615.0904965712,167969.42651152378,153380.41559622186,0.0015556349052575546,25723.48454210523,1387.5961739684572,2.5325149977106776e-07
15,-95.0,342005339.4167639,6.460256294690307,495052.61851171154,170464.888857887,150978.7209643444,0.0018492136597652608,27661.68985021027,1731.8429703340516,3.164965942659137e-07
16,-97.0,208641844.0914482,6.4602541117417545,464091.09786789963,161050.1979173928,147899.8561377427,0.002403646870563222,31980.427333783533,2163.996503467177,4.149312413659345e-07
17,-99.0,137436817.96253914,6.46025476549798,504311.66203389433,164537.94286133486,151115.7758888001,0.0027606846338854222,43751.608895024634,2510.7762199783465,4.704309475300761e-07
18,-100.0,110357220.69073169,6.460253239054238,515380.8758335548,160952.18390231856,147674.08469966863,0.0046959368238324705,83205.16162112559,4042.6687815638143,7.948792610790179e-07
19,-103.0,53292337.213865906,6.460254251289178,479026.5312153582,165764.97680850708,149527.80425706375,0.005228088649133811,80917.5314434435,4831.282812470308,8.983997998868176e-07
