,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-20.0,5.531636615607459e+16,4.906722067080455,1991220.2758280612,399699.8412100367,426240.06283229985,0.0005941959443330444,45072.28838694841,1169.1284772341605,2.367676188441692e-08
1,-25.0,1.7664793909514062e+16,4.906722123189147,2051178.6186356558,400663.9675613217,429917.58027974656,0.0005038417901099711,39943.220688457135,986.9101060517132,1.9740619805475035e-08
2,-30.0,5534128407618270.0,4.906722332375409,1993905.7264246296,406345.8992363922,431894.5474886274,0.000519704703168745,39001.42945690686,1041.8034099460347,2.044066249595744e-08
3,-35.0,1685565625427291.2,4.9067225814586894,1790718.4614388356,402670.8519168649,419302.2941384497,0.0010680302383504318,69351.35822282056,2199.301241328998,4.4550784394914444e-08
4,-40.0,515953146250937.5,4.9067234927669725,1642991.1571076512,406436.9732104531,412945.39939491526,0.0006300909836061491,34629.59119423572,1326.8304956640932,2.7168118421627696e-08
5,-45.0,155697615240605.38,4.906723770116368,1465625.1299702704,406571.19518440723,400235.309317138,0.0007839288827079354,36097.53464196529,1698.4552661805646,3.597238773522804e-08
6,-50.0,46423108669731.42,4.906723933652051,1286422.2919066113,404063.72193923686,384036.8171029295,0.0006833322087875919,25773.613517400343,1529.586532989575,3.386656022286161e-08
7,-55.0,13499637833588.066,4.906723974986179,1089632.9603579142,403130.24275402835,364090.9211577369,0.0006761429884570408,19801.83557014726,1583.6135879327194,3.7088148552300026e-08
8,-60.0,3794457423593.859,4.90672405799391,888685.112018175,403194.084423419,338612.0520242446,0.0005646418155134168,12358.311191041372,1427.9504097592435,3.594675757057075e-08
9,-65.0,1034431141442.1638,4.9067241242031825,711935.0800537053,403317.2889303064,308911.74213248456,0.0006794970050524947,11065.63125476439,1868.1874569834326,5.16232976366382e-08
10,-70.0,268304087228.0511,4.906724964027054,552005.9976374723,401547.25333086326,272625.600330974,0.0005935049938458223,7113.261361471377,1818.031879753922,5.765725230588714e-08
11,-75.0,69086959341.76382,4.9067243967987455,438931.0703881894,394267.4741298131,242073.87057954457,0.0006178327806102366,5690.5514819284435,2105.269349498907,7.582862604493812e-08
12,-80.0,19900203073.236477,4.906723897560996,398939.19407108985,404791.04847558384,231430.88064869956,0.0007580413742873456,6297.917592134734,2805.356984670565,1.0331125555040899e-07
13,-85.0,5405512511.226347,4.906724026287491,344568.24944419664,404927.91803788306,211654.8819571817,0.0010335192262778637,7487.445358135679,4150.422422614065,1.683884232051014e-07
14,-90.0,1524285311.7079484,4.906723886057446,310473.9810574626,397637.9540946115,197250.83401672085,0.0013060614743635912,8629.014404971793,5478.287427504081,2.4041481605507897e-07
15,-95.0,487843468.0029618,4.906724262288725,313811.1018797291,403132.9030814805,198560.020773503,0.0015380567040163549,10406.432841407193,6492.752487958525,2.808604016024674e-07
16,-97.0,234745702.32999906,4.9067246897336645,249252.05644014527,395760.56279100047,170587.20703943918,0.001810529255727963,9984.561871039332,8703.778058114112,4.4292364442810594e-07
17,-99.0,147040520.4996704,4.9067250855893585,247785.48715325227,389369.4086324706,169628.77598160328,0.0019049344977620534,10351.155175692256,8985.663449519372,4.6677031306785466e-07
18,-100.0,142626330.8447167,4.906723180114616,292888.65187790623,404495.4307963153,191343.30053599126,0.003363772340772029,22055.781418897328,15187.038135146257,6.750523473542103e-07
19,-103.0,60985635.55602333,4.906722711553022,256199.60870740568,402617.63022411347,175324.7499006759,0.003609343799710144,21008.08275270334,17672.417325465067,8.488112026583394e-07
