,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-20.0,3.4468224126502336e+16,5.291516981857931,1806281.4549128958,263893.29823717795,293992.97087117634,0.0002586134265389402,22673.83300295286,316.7561136325821,1.5179407064636052e-08
1,-25.0,1.0984777142683792e+16,5.291517074669025,1862911.2957923566,264388.7389244501,295860.35839976015,0.00023684798215844248,21882.494344528066,289.08238707791315,1.3725223624305727e-08
2,-30.0,3436022876956191.0,5.291517091036078,1784301.5858477298,264068.03993818205,293671.9349605055,0.0002519478616288279,21374.508301551454,310.18002359353704,1.4835263684176425e-08
3,-35.0,1065075049596462.8,5.291517179469866,1655329.659577647,263940.2708194636,289867.7122560452,0.0003011485327163551,22288.070231288206,366.79499888187274,1.8159260761763107e-08
4,-40.0,331623317038689.3,5.291517598777436,1566637.8225950801,265258.89229406184,288127.5851595741,0.00023085274949955357,15763.823731408454,292.12307930609677,1.4168525019897515e-08
5,-45.0,102129482265374.44,5.291517523743515,1434122.5701112458,265064.6513483123,283389.53023645753,0.00025172186395406963,14573.717047890881,322.9875567938434,1.5942783093692015e-08
6,-50.0,31347367620457.0,5.291517645566925,1307727.688859692,265269.42864021356,278203.6122478494,0.00027397959164174285,13468.34895450552,350.5833470876096,1.7998650569950314e-08
7,-55.0,9524046031285.047,5.291517557731335,1167234.5870767783,266295.85131129087,271483.4862308265,0.0003045226623319981,12467.862387651112,402.7109317856957,2.1077409151359916e-08
8,-60.0,2854554361776.9556,5.291517254144165,1017342.46473533,266947.75282567844,262608.0119396909,0.0004058393039418078,13459.108275157865,561.811894905928,3.018538219379252e-08
9,-65.0,841618516398.5399,5.291517529678467,867249.3172519519,265464.23747123586,250816.8171081197,0.00040763834467067816,10471.441621011589,583.4157561393222,3.29455742686946e-08
10,-70.0,242388409335.74707,5.291517371015327,719631.7146223311,263816.6993197055,235943.4632032395,0.0005032918737041731,9821.892497553607,756.9909759799484,4.5777043489181324e-08
11,-75.0,70189408996.81207,5.291517476899244,616255.7172122492,263453.5599461828,223865.7243399898,0.0006134529528631799,9555.229333531694,971.2997335966211,6.191706081182247e-08
12,-80.0,19607986774.567062,5.2915179585765,507928.2327295026,260724.0694868125,206748.08908125357,0.0007516324007648313,9047.812643825077,1269.9988689240417,8.839962095663623e-08
13,-85.0,5794862463.891865,5.291518241640861,461477.6874277912,264826.7868032911,200582.19299886038,0.0010005955230779115,10577.555194418412,1793.5314646011684,1.266274285427471e-07
14,-90.0,1630548647.4192324,5.291518199152104,396032.7746477487,264760.79208952445,186854.78916414018,0.0011722633707374943,10265.462205093296,2247.2661232108367,1.7088728831993194e-07
15,-95.0,479961279.60186565,5.291518406849376,362918.7333802429,264560.2017367983,179168.7924991405,0.0013355913885702384,10582.183366710844,2673.9424284288543,2.1171124320318313e-07
16,-97.0,336400344.6480606,5.291517451469121,413164.31155435723,263702.4845399367,188309.54979744036,0.0017043482904356257,16157.028736945707,3161.7750859937514,2.408649493190751e-07
17,-99.0,216174786.6613986,5.291517398793736,423051.7044556088,260806.70018547264,190483.28250516992,0.001962496869111912,19094.68811540905,3560.4214827577234,2.699039738374154e-07
18,-100.0,174671450.38048705,5.291517375916208,432627.21452202694,262788.5387470612,192452.61851048065,0.0035150681853954586,36866.45722055773,6423.90797136008,4.811266665072367e-07
19,-103.0,86228053.66775633,5.291517143881704,424123.3929167705,255114.8834741037,187199.4464083797,0.00394346970455282,40385.939623700804,6846.666039214993,5.46797599199067e-07
