,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-27.0,2.7922032714732544e+16,4.487612748393435,4532798.067483526,817280.8015539984,732433.9200221032,0.0007919911349375023,200577.86483877525,2982.198617908871,1.770132307399308e-08
1,-29.0,1.7652658655415826e+16,4.487612685240394,4562461.063821243,822040.7579134342,736868.3022997938,0.001593567734275948,424827.4788707616,6035.147974749445,3.5338566739540056e-08
2,-31.0,1.105589356243601e+16,4.487612581729735,4453704.702154454,816076.0546148028,729837.8659178622,0.0005752671722521787,140135.19285016693,2175.860293856822,1.2948522254419004e-08
3,-33.0,6916269155899021.0,4.487612495705081,4333681.2678816,818574.1255958828,728053.1326323035,0.0004556617469183726,105066.82835203223,1739.2634342378005,1.0343030432125033e-08
4,-35.0,4308888128512719.5,4.487612414664109,4166665.443981664,817983.6680143984,722642.3667309472,0.0006149115387395582,132468.8596582967,2338.5792194600217,1.4062433884021175e-08
5,-37.0,2681775146179240.0,4.487612366921692,3999230.5261174026,817782.034280524,717085.1439176528,0.0005780315068633126,115910.58385639405,2217.150565240765,1.3439558799177576e-08
6,-39.0,1671921908650808.0,4.487612321188771,3862382.125308346,816542.89935393,711288.2805246869,0.0008061566239168889,154654.02714686655,3118.14111975336,1.9061618949933745e-08
7,-41.0,1034142991206146.4,4.487612198842875,3653372.7165473523,806618.6064349527,697362.2412054648,0.0011989628205164836,216020.1212321911,4661.410623442614,2.928661579915115e-08
8,-43.0,639677412047210.1,4.48761212684411,3464376.484398509,815372.0005256439,698026.1436225567,0.0005924716268238851,92588.73750179866,2327.088570534368,1.4495697975291932e-08
9,-45.0,396716954521724.94,4.48761218153776,3314203.032725328,822172.5189739781,695510.2358219667,0.0006561100087362066,95349.42854138464,2633.1920258601895,1.6325391705152015e-08
10,-47.0,243988187610117.47,4.48761222514978,3111674.48585866,818855.0711384449,683748.381673837,0.0008087814085806582,107328.58922270127,3299.831210411503,2.0800209554749927e-08
11,-49.0,149211314295744.3,4.487612215454768,2892754.922750952,821172.1207997395,673698.3860459222,0.0008965520461068528,105157.94466610998,3716.369431399973,2.3726202336149527e-08
12,-51.0,90827715380246.89,4.487612340746959,2673086.131496782,820081.767136972,659641.3213694979,0.0010135810192730525,105552.04476868873,4287.64384172752,2.8043753985684816e-08
13,-53.0,54785724807746.914,4.48761232524542,2436237.6785884197,818025.5598614455,641819.7571969294,0.0010096254003323587,90708.7332542548,4349.472792113433,2.9415035740498752e-08
