,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-25.0,2.594015079163164e+16,5.266626779004004,9028652.014503052,530982.5237576822,516193.337092924,0.0006849929800638775,1045956.7055077851,1561.5591808542376,2.367169393835411e-08
1,-30.0,7825992869638036.0,5.2666267003085565,6320165.631929667,529901.4578253732,502868.59562751546,0.0008834262745669388,688945.0016395943,2079.3772734444356,3.232151613019596e-08
2,-35.0,2343041383686277.5,5.266626758329305,4654656.661090608,535859.6302195985,493390.4338454152,0.0014018143155255266,630956.0104064308,3447.5823863446712,5.4135922411546744e-08
3,-40.0,656432692430933.2,5.660729861688594,2891865.688043357,308573.9820660936,368631.8013175602,0.000922504416430522,170004.47396611888,1296.365637277253,4.443273482479526e-08
4,-45.0,190566052131749.78,5.660729840254525,2256362.5539979246,305765.4865892081,354084.6982734931,0.0006870408269762632,80910.90614003222,1002.1367521926877,3.600664566505429e-08
5,-50.0,55053673500669.55,5.660729980489107,1815677.342535723,304846.02269304456,339419.3724071129,0.0006624012721136273,52961.87876349175,986.6793084819801,3.729081576864246e-08
6,-55.0,15773320367904.377,5.660729949929374,1483926.373340383,304339.33344897616,325214.41510520177,0.0007978235580178786,45268.55218737619,1226.2533279870404,4.859426461223393e-08
7,-60.0,4440949259593.059,5.660729849381736,1209473.312972103,306165.8847707789,310783.2218576822,0.0007825667916090058,31473.664425651776,1262.254784991208,5.218524279371195e-08
8,-65.0,1210951808220.4714,5.660729913534296,965990.0336157157,303782.9356900989,291254.13182430534,0.0010169658291766216,28995.439863491454,1737.508898514323,7.699586301868067e-08
9,-70.0,333063008212.6076,5.660729593393744,802504.0102250759,305074.30072168575,274650.39944330003,0.0009854463361092987,21287.280589632574,1795.668013115006,8.415674823680774e-08
10,-75.0,90284706022.21538,5.6607295367066754,668134.9929676556,304383.98602394626,255885.67588005494,0.0013697243075902286,23310.39944597229,2676.524237492704,1.3475583315880613e-07
11,-80.0,25016892071.845627,5.660729760807313,578859.6512669048,307356.1205506315,242640.44412109713,0.0013853806705996477,19046.330619317712,2849.1988052497036,1.5133127817534842e-07
12,-85.0,7323272801.902402,5.66072979276351,534862.2404306674,309819.6824097627,234476.26031680644,0.0022007615418841576,27892.342613546643,4717.070336789649,2.578277458198386e-07
13,-90.0,1984846344.2934217,5.660729983877244,460726.29194016475,302472.0791494396,215556.83510098804,0.002922438754318659,31875.518379502522,6557.761193188257,3.9772449067498883e-07
14,-95.0,626429483.9373493,5.6607298214284345,459880.6958931031,304994.5899915857,216383.33057893155,0.0029877601005062495,32410.75773289759,6780.01740504161,4.083622240358409e-07
