,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,0.0,5.744315904530704e+16,6.8339431617769915,-516816.7568370566,5467.009811991142,123102.06309568531,0.529414333803679,609533.0119319891,2428.0121606852736,1.1870954915949028e-05
1,-5.0,1.8261918599599556e+16,6.833959379444065,-414044.4435859067,4584.533442168059,228971.18705797291,0.29184018651217397,603455.6342446127,3975.1041083290293,3.5194855136921888e-06
2,-10.0,5901040739577579.0,6.833963860741807,-229652.22364297317,4680.495331027751,213431.36432518312,0.02766262761272533,11386.161709765642,330.2062928307787,3.403498256560056e-07
3,-15.0,1868635686501355.2,6.833964240291078,-223369.01207776862,4666.338945635209,221614.43701571517,0.015306978960609277,5462.244345960964,173.857698816857,1.735912986688959e-07
4,-20.0,591755426723591.5,6.833964160311004,-217215.15176637188,4673.2120158505995,227444.0248854208,0.009505743325030886,3053.979207447759,104.44663157545074,1.0195991784200942e-07
5,-25.0,187313900465474.22,6.833964170121138,-213150.41127469536,4702.603171330409,228764.2648680583,0.003045484279097822,923.1975123655284,32.93233305750982,3.225245137628008e-08
6,-30.0,59240881211613.07,6.83396406900982,-212671.379905784,4727.985770163431,227253.28397391253,0.009996180585657346,3118.8732707312156,110.39643131209596,1.074534727862897e-07
7,-35.0,18699238266502.15,6.833963989267464,-220343.52241372972,4699.026857650299,224670.86418928884,0.021500055981276796,7419.986768899253,242.7130261093007,2.376623697841751e-07
8,-40.0,5905547422262.692,6.833964731389532,-226113.6070251608,4691.787834262751,222325.46023251986,0.014553650466991074,5326.435561602557,167.5696727158247,1.6489900112048872e-07
9,-45.0,1864311932042.6729,6.833964524272474,-234186.70016688682,4666.683424429175,216491.99752830458,0.02090863820252532,8651.9243228329,249.07339483251417,2.507932954642911e-07
10,-50.0,588909989595.9906,6.8339642809452465,-239608.4642312976,4650.789900623599,209171.96003101405,0.022808935561863187,10540.518431833043,282.02004179706637,2.9355247832540954e-07
11,-55.0,185567278271.53778,6.833963484170742,-259421.16543280892,4625.074032700874,201638.83320224605,0.0222387475648047,12816.093375733122,291.8597567062752,3.127374785805159e-07
12,-60.0,58288246793.39817,6.8339630285871396,-307533.57757518627,4639.210633373711,194187.85330604122,0.030281225432040558,27162.759553775366,443.3063755471485,4.763204390911824e-07
13,-65.0,18377938291.95247,6.833962242076692,-334913.08591746405,4523.378637589049,178129.7201693857,0.039190150244692204,51311.513532476616,622.6553766837205,7.366002874320543e-07
14,-70.0,5786151957.589431,6.8339617445172935,-386042.70458360086,4611.600527414796,172695.64036195644,0.02930786574694573,44365.044995363685,423.08242911359775,5.410419046114612e-07
15,-75.0,1824231398.7237055,6.833961404842818,-431362.4776954051,4767.461110641703,176186.0747429644,0.03648511305179914,70766.29176238849,558.8603109777323,6.761696029755626e-07
16,-80.0,580597772.9768304,6.833961669683856,-345002.50891091046,6307.200195747232,185424.49910789615,0.05611809738531373,77925.10576261906,1035.9026263844607,1.046096990364731e-06
17,-85.0,184439596.55119726,6.833961573911258,-302281.67834123614,5771.4107943608315,169559.5666886556,0.07890313007532165,101617.53161002835,1345.0135039546112,1.6274953837935868e-06
18,-90.0,60163797.28201987,6.833962151119187,-164628.73910281845,8784.652608030761,166375.6830430324,0.09379497854439563,318453.2817822455,1821.5275283711453,2.1654711677143723e-06
19,-95.0,18663270.099119272,6.833961888595603,-229012.95396313857,5673.290456387981,161553.3885210816,0.11890061371298488,379180.1079764192,1406.1099092800541,2.4313277844356662e-06
