,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,0.0,2.8123384094555176e+16,6.83264132695351,-3700.7992639668355,1224.0848533274923,7965.187309660819,0.08779536340517431,inf,66.99061707266151,0.0001622605482261008
1,-5.0,9484032197062890.0,6.832879155171091,-3478.142996801279,1389.6317042176743,9751.808663550879,0.1292573185604702,inf,152.96911336274184,0.00017963802326725897
2,-10.0,3038220074250654.0,6.8329330001467685,-3437.276832281928,1428.6062454563626,10150.845731130648,0.14084026561248658,inf,176.12015087734653,0.00018219302946498317
3,-15.0,961316357448887.8,6.832943015139515,-3435.5099759949117,1439.5290174499016,10286.895745312797,0.14468872380735692,inf,184.34240397772714,0.0001842744102837912
4,-20.0,305080835899048.06,6.832950602001148,-3424.489682485816,1446.2601902721303,10366.897287103631,0.14781891088971277,inf,196.88448849699125,0.00018662300635341467
5,-25.0,96434130944239.89,6.83295138492835,-3425.795467303255,1448.3218725463387,10386.887122686878,0.14814103979897442,inf,387.369765939985,0.0001866093156630555
6,-30.0,30706475663697.758,6.83294222697023,-3404.686466269503,1446.2781349576271,10283.792144195855,0.14605109123101798,inf,356.93687999374174,0.0001862881885497103
7,-35.0,9696011283493.436,6.832935055090597,-3409.140969576263,1435.248663988442,10211.348057843406,0.14366405653262257,inf,344.86887051254075,0.00018415895052026343
8,-40.0,3065847293267.6274,6.832937704586662,-3409.439417055912,1442.2798133010215,10209.451133826298,0.14224873522756973,inf,182.60272901172402,0.00018132628058253886
9,-45.0,979086462425.6637,6.832938674594024,-3379.8451828345937,1436.9170786746492,10167.508559598067,0.14148764572293884,inf,172.6545518537755,0.00017915867587969814
10,-50.0,311784761559.19727,6.832922681682622,-3359.2176560961475,1421.408494973441,9962.148479800335,0.13650861238902365,inf,205.26302120086348,0.00017569390900895598
11,-55.0,99958151259.0204,6.83290551058175,-3319.600460064548,1415.6147303160471,9769.654167153672,0.13181910021030493,inf,148.07262534582014,0.00017318803925370219
12,-60.0,12710846217.526863,6.833963032856009,-270051.0436470693,4849.114499970422,193897.03620117306,0.030713374439469237,21733.12615958578,446.66014504421764,4.825847588207921e-07
13,-65.0,9668377156.721867,6.8328546657760585,-3417.853749005482,1363.6430138894982,9265.78841067708,0.11567299417314558,inf,112.43755176400077,0.0001603292508578491
14,-70.0,3000199216.39388,6.8328520790347484,-3476.985270012293,1367.1981304988137,9207.16558102108,0.11097189878172313,inf,102.57244475777156,0.00015418810846590247
15,-75.0,977197461.3021172,6.8327961448453,-3385.6053547527863,1329.0489446190863,8768.936518741237,0.1070896426565221,inf,91.58260326256936,0.0001607154222336149
16,-80.0,313811171.77882355,6.832754314329327,-3340.3750754261073,1274.6902528049525,8454.093308525818,0.10083664616664456,inf,75.09238753905265,0.00015793545694187117
17,-85.0,94505257.50220364,6.832672050793596,-3489.523926717675,1193.6665739980467,7932.3856520503105,0.09294717880839522,inf,62.59437609144334,0.00016013041357965108
18,-90.0,32058359.275085036,6.832664173090582,-3280.154800302862,1160.7189437412155,7888.45338585392,0.09563889520145534,inf,58.973968670006116,0.00016239601553813543
19,-95.0,7434031.19358569,6.8372594454360005,-4567.22000142814,432.81829755928607,2359.3655792181767,0.05523168481357453,7258.507907069141,30.33525981680043,0.00033974598356412145
