,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-19.0,5364917962776054.0,5.681546852996281,169049.4359864248,613291.803663397,133129.12205479536,6.685916151508544e-05,338.1916239350394,741.3525779085467,4.2058252880394775e-08
1,-21.0,3385476992117351.0,5.6815468489515855,169063.53392780045,612439.0714700321,133100.70396719247,6.954259281950241e-05,352.2766953674436,770.6145313567249,4.373338491348022e-08
2,-23.0,2141390888198974.8,5.6815468389674475,169330.97990825368,613398.9236581875,133311.49285589767,7.631586726722143e-05,387.54869518929627,847.7064532800578,4.786206897477996e-08
3,-25.0,1346480799253697.2,5.681546824736979,168959.362003287,612678.5694238783,133045.92512291178,7.64775054529187e-05,387.9301095229457,849.8569059132133,4.812883691585057e-08
4,-27.0,850284154901117.2,5.681546768813438,169049.6844264752,614057.9594444394,133160.59922442763,7.005807552180013e-05,355.33798413941986,779.9598982725292,4.410956933043053e-08
5,-29.0,535787072174915.94,5.681546876503567,168907.7806692242,614647.0790631127,133098.32741216273,5.97200981384588e-05,302.97892017886625,679.6143298182869,3.7667343910641193e-08
6,-31.0,336643302714212.25,5.681546862305739,168456.56100796672,614130.0950685209,132782.76728988375,7.121709580451245e-05,361.53611864274717,797.3104541259818,4.520527152607201e-08
7,-33.0,212021356276963.03,5.6815470287562615,168261.30781225782,613436.1993822919,132654.6868179259,7.37672330553375e-05,373.9858772265725,825.50324733858,4.6793273256184875e-08
8,-35.0,133370693225779.69,5.6815473990918965,167936.02485256756,615051.4853273156,132508.16505970457,7.92272917068863e-05,402.3663304639922,893.2835137292277,5.0499647130664016e-08
9,-37.0,83554324328658.39,5.681547331868279,167176.72875161635,615237.706973043,132042.07718307324,8.59975383159056e-05,437.3794212152425,978.1701986307744,5.5365437567900244e-08
10,-39.0,52291534794567.586,5.681547315340116,166312.9819372168,614647.653927684,131487.23268955963,9.582848506637738e-05,485.8632088198501,1094.1212726533413,6.215851300339637e-08
11,-41.0,32596826941169.293,5.681547421430702,165039.60677618434,613543.5213681705,130632.4157921397,0.00010041117538704381,504.16676233007456,1141.753555608797,6.5559792261638e-08
12,-43.0,20402181285351.484,5.681547562289789,164198.52721847038,614174.5742525366,130145.12977507824,0.00010143317586860679,508.592360404582,1162.225528857438,6.68606050524545e-08
13,-45.0,12745049091606.984,5.681547446235403,163163.57798233847,614184.5105894575,129482.77629878963,0.00010887014291204668,544.8740774055768,1255.6918684138218,7.255347789225652e-08
14,-47.0,8006801017846.812,5.681547538762186,162716.61936552267,616078.4029499008,129280.20607685286,0.0001463971498578832,735.5576897799328,1707.1340918692295,9.854831350963877e-08
15,-49.0,4988077965533.525,5.681547709248862,161413.14819449798,614518.4488126667,128391.94628467727,0.00013815627241347105,690.845086275338,1616.7654625517316,9.413860624363224e-08
16,-51.0,3129345007459.8643,5.681547794962671,160832.30011815793,616547.8358782779,128128.32237272893,0.00015868027076775153,785.8580864047981,1853.1825500660343,1.080247171714177e-07
17,-53.0,1951583652002.9941,5.681547798603963,159653.43713538512,615868.763485716,127370.59106461411,0.00018125053811177626,899.2905465047515,2139.3366572631057,1.252376309324177e-07
18,-55.0,1219353994331.7317,5.681547448373639,158670.85198175718,617040.5467129232,126739.65657093501,0.0002059983393057076,1023.8518979254004,2457.9728963704547,1.4447991603105947e-07
19,-57.0,759791382163.0863,5.681547450998686,157426.94381539547,616633.3067529326,125951.77159462313,0.00023380360231775655,1155.2893824945495,2803.1849114013603,1.6547447945214344e-07
20,-59.0,473734912411.60046,5.681547540191873,156257.15387072964,619254.425057855,125282.09246062688,0.0002802589271116303,1375.5084337494627,3378.658935385174,2.004097980901065e-07
21,-61.0,292543356253.49286,5.681547650235132,154164.65914890912,613299.0134850094,123749.96301261427,0.00027703765254430033,1349.1745117454848,3340.693374648574,2.018021509897494e-07
22,-63.0,180899625971.98453,5.681547805396865,152235.29922886245,614838.613259412,122560.30210144976,0.0003090302895722833,1505.260756004427,3803.123829262913,2.3146168182108795e-07
23,-65.0,113449310628.92953,5.6815477573315905,151659.96146720974,617734.571083031,122310.89834609591,0.0003339470504867102,1616.4217336643778,4121.672439631191,2.506704497307055e-07
24,-67.0,70570848992.078,5.681547903499929,150321.93784473246,617481.8138310772,121450.35999675519,0.00040585115110119074,1956.390443018725,5048.411281558801,3.088820506036427e-07
25,-69.0,42945433787.01073,5.6815478694150086,146982.13863151512,614565.3640468642,119091.95808275985,0.00046310392761957065,2207.106126092607,5809.340719661443,3.64587943835204e-07
26,-71.0,27007780566.68432,5.681547922865295,146682.92379978628,619405.2342635,119145.8913623847,0.0005329747831766386,2526.2585972895613,6734.847897290252,4.1998812960741816e-07
27,-73.0,16465790523.261889,5.681547652186053,143602.69942905108,607800.8383621136,116722.86310423199,0.0005285070511508669,2492.7893642278214,6708.552590706386,4.3146622008549684e-07
28,-75.0,10075330864.544453,5.681547306929397,140914.53668649506,610297.3373473968,114942.17219861709,0.0006345034520357364,2965.763690428488,8165.7757185904775,5.343911233524068e-07
29,-77.0,6265274778.302514,5.681548020548284,139660.45845802137,608037.825943477,114152.95755979186,0.0007392206084489004,3447.482433160272,9566.21610796894,6.288947762556063e-07
30,-79.0,3963536887.5890555,5.681547840491684,139886.2661083029,616649.3078142189,114589.27350190656,0.000812329707383387,3800.4654442509636,10679.035677680862,6.921301105577982e-07
31,-81.0,2463935261.2402334,5.6815477368556735,138616.71835305836,614462.8345634597,113627.97287122214,0.0008314315354951031,3863.0004090962175,10928.46438136429,7.16575060621949e-07
32,-83.0,1535144125.3384733,5.681546879304541,137549.3744099121,619829.8976287434,112897.5313941909,0.000969498633714157,4540.430815068568,12973.86914840655,8.541937210893025e-07
33,-85.0,952967593.7958765,5.68154723728412,136186.5123889983,615862.5668416782,111981.7615157959,0.0010956744850535176,5122.296472069895,14762.523410193506,9.813402250813397e-07
34,-87.0,560904754.830166,5.681547544100826,130544.24913335996,595101.329987254,107539.60414303996,0.0011607704951048792,5307.052263880352,15515.153679956566,7.299487752021605e-07
35,-89.0,376137432.6427655,5.681546591173476,135473.72785405559,620199.5719828216,111584.05286507284,0.0011778241881613503,5518.564108264982,16077.796363904723,1.0685143543298636e-06
36,-91.0,230984773.8304864,5.681547951721172,133255.43427828344,602583.7717134577,109631.40675012545,0.0013397766936621717,6200.105679416243,17834.890094049508,1.2313340347347435e-06
37,-93.0,143978598.01658198,5.681547204893093,132272.67563566536,607486.618121885,109026.58772183294,0.001429100308116532,6440.827794747776,18787.42037410254,1.3077069507261285e-06
38,-95.0,86124222.91324438,5.681547967405468,128063.3751020646,587757.8050420032,105738.14305082137,0.0014897416936929084,6550.11069885816,19245.12825491035,1.4110923869381509e-06
39,-97.0,49570507.678306855,5.6815486071543315,121177.26751026588,546180.2743120433,99696.6291963781,0.002672687628357687,11252.2792267654,31469.02244754287,2.6276558076077094e-06
40,-99.0,30263654.417022344,5.681549772659828,118814.93946911379,505924.1716744374,96866.26610547918,0.003104351156412616,13568.495390936165,34945.14944041363,2.126978507988042e-06
41,-103.0,124788.45774835529,5.681985556696631,10299.67063952887,-56021.478742161875,12619.859181605882,0.0026931452425118865,3066.248202455683,3392.223210543736,4.7677770298903965e-05
