,Power [dBm],navg,fc [GHz],Qi,Qc,Q,error,Qi error,Qc error,fc error
0,-15.0,3.4181778696391504e+16,6.475945833889165,394473.31277273525,601290.1662012696,263641.66653697815,0.00010604346618989139,905.2908385012997,749.6089040588122,2.1529889870919305e-08
1,-17.0,2.1500446545046904e+16,6.4759458796447795,393461.91414079024,600754.7079271427,263053.9029151601,0.00010374625603523006,885.0782393795089,734.5333492156351,2.1159836549600186e-08
2,-19.0,1.3546439916610314e+16,6.4759459577438685,392995.9384404534,600091.5911303876,262637.2618557119,9.34290947927285e-05,809.0628056856804,659.9831523370231,1.908118463234132e-08
3,-21.0,8571050651264225.0,6.4759458860922,393901.8469269171,600155.1715334284,263078.24370302114,9.918561689139857e-05,857.135555038054,699.4188327277079,2.0183289706210417e-08
4,-23.0,5397792600990498.0,6.475945885670033,393288.63931400544,601811.0121702908,263033.9204000264,8.682036634904862e-05,752.8484156912309,616.1035285021644,1.772395297194862e-08
5,-25.0,3392528391446210.0,6.475945880400264,392023.736635933,601583.3085790633,262357.5477493307,9.527513678994199e-05,824.5869419994415,677.1562936995178,1.9541669615819046e-08
6,-27.0,2146340774956289.2,6.475945840169736,392901.3114538318,603408.2710787534,263196.8183393177,9.611837841778602e-05,832.2740473946906,685.5059838031884,1.9653033866973146e-08
7,-29.0,1348536793636056.5,6.475945826938522,391531.5631820466,603706.6566783945,262439.68505150964,9.759787626286466e-05,841.5488024279475,698.3469240622362,2.0076052820172663e-08
8,-31.0,844250473266490.1,6.475945831489777,389018.62599337584,601705.1296483807,261041.87335158302,0.00010026147987860968,849.4777635781793,718.3087948006578,2.0814467482921373e-08
9,-33.0,531303918050119.6,6.475945832010319,388187.5928814213,602249.4771185787,260739.7507576728,0.00010335667873711312,875.0492550402414,742.8789714041632,2.1524051874166616e-08
10,-35.0,333961456181466.56,6.47594584443125,386979.18317041855,601949.871659034,259998.52568483152,0.00010458012333024882,883.9796479229699,752.1388865099289,2.1891387369521453e-08
